        Time / s                o1,1/real
           5.8427694e-09                   0.00088003714
           5.8457594e-09                   0.00092304958
           5.8487495e-09                   0.00093717105
           5.8517395e-09                   0.00091937243
             5.85473e-09                     0.000867803
           5.8577201e-09                   0.00078192953
           5.8607101e-09                    0.0006626168
           5.8637002e-09                   0.00051215739
           5.8666907e-09                   0.00033425333
           5.8696807e-09                   0.00013394729
           5.8726708e-09                  -8.2506602e-05
           5.8756608e-09                  -0.00030783875
           5.8786513e-09                  -0.00053402525
           5.8816414e-09                  -0.00075260055
           5.8846314e-09                  -0.00095500046
           5.8876215e-09                   -0.0011329122
           5.8906116e-09                   -0.0012786144
           5.8936021e-09                   -0.0013852987
           5.8965921e-09                   -0.0014473698
           5.8995822e-09                   -0.0014607185
           5.9025722e-09                   -0.0014229558
           5.9055627e-09                   -0.0013335879
           5.9085528e-09                   -0.0011941104
           5.9115428e-09                   -0.0010080044
           5.9145329e-09                  -0.00078063615
           5.9175234e-09                  -0.00051907025
           5.9205134e-09                  -0.00023182138
           5.9235035e-09                   7.1435614e-05
           5.9264935e-09                    0.0003801852
            5.929484e-09                   0.00068342156
           5.9324741e-09                   0.00097003521
           5.9354641e-09                    0.0012292367
           5.9384542e-09                    0.0014510032
